GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS101867663	2021-03-22 18:16:56.776467	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Wisconsin	US-WI	Forest	US-WI-041	US-WI_3688	12			Giant Pine Rd. (Forest Co.)	L326068	H	45.7875765	-88.9782849	2010-11-19	08:15:00	obsr88933	S7143175	Traveling	P22	EBIRD	65	8.047		2	1	G206052	0	1	1			
URN:CornellLabOfOrnithology:EBIRD:OBS138943988	2015-07-06 23:47:14	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Vermont	US-VT	Essex	US-VT-009		14			251 Victory #7 - Victory Basin WMA	L1584547	P	44.5310695	-71.7992186	2012-02-11	11:20:00	obsr173938	S9806689	Traveling	P22	EBIRD_VINS	65	0.805		1	1	G425069	0	1	0		vicinity of the 2nd parking area (bridge crossing)	
URN:CornellLabOfOrnithology:EBIRD:OBS262656695	2014-07-06 21:20:26	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					Canada	CA	Manitoba	CA-MB	Churchill and Northern Manitoba	CA-MB-EE		7			atlas square: 15WB59 ( No. 505857)	L1261923	P	55.8536426	-92.0496028	2011-07-03	07:00:00	obsr121883	S19013637	Stationary	P21	EBIRD	5			1	1		0	1	0		Manitoba Breeding Bird Atlas Point Count	
URN:CornellLabOfOrnithology:EBIRD:OBS170342356	2015-03-01 17:07:51	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Colorado	US-CO	Teller	US-CO-119		16			Pikes Peak Rd	L1812231	P	38.8826100	-105.0729830	2012-11-20	09:56:00	obsr336200	S12119312	Stationary	P21	EBIRD	11			1	1	G492317	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS124753047	2015-07-06 23:53:20	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					United States	US	Vermont	US-VT	Essex	US-VT-009		14			Victory Basin WMA IBA--Roger's Creek Trail	L241324	H	44.5507764	-71.7802084	2011-08-23	11:59:00	obsr276336	S8712687	Traveling	P22	EBIRD_VINS	120	0.805		7	1	G289243	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS162492010	2018-08-05 08:57:17	20683	issf	avibase-C38DCE2F	Canada Jay	Perisoreus canadensis	Canada Jay (Pacific)	Perisoreus canadensis obscurus/griseus		4					United States	US	Washington	US-WA	Thurston	US-WA-067		5			Summit Lake, WA	L3291388	P	47.0579316	-123.0867755	2012-08-31	08:00:00	obsr291319	S11488155	Area	P23	EBIRD	120		0.4047	1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS248931724	2014-04-28 11:34:35	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Colorado	US-CO	Chaffee	US-CO-015		16			Old Monarch Pass Road	L2794833	P	38.5059638	-106.3289022	2011-06-25	10:00:00	obsr230334	S18120097	Stationary	P21	EBIRD	5			2	0	G877801	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1824982754	2023-09-11 23:01:05.370582	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Oregon	US-OR	Lane	US-OR-039		5			PA330	L26941579	P	44.2195000	-122.1159000	2010-05-14	09:01:00	obsr4381432	S149684790	Stationary	P21	EBIRD	10			1	1		0	1	0		Observer IEK data provided by HJ Andrews Experimental Forest+ funded by NSF LTER Program (DEB 2025755)+ USFS+ Oregon State Univ.	
URN:CornellLabOfOrnithology:EBIRD:OBS174345921	2023-03-17 15:03:10.663309	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				16					United States	US	California	US-CA	Humboldt	US-CA-023		5			Mattole Rd.--Ferndale to Malfunction Junction (6 miles distance)	L1357508	H	40.5508901	-124.2739729	2012-12-30	11:00:00	obsr34879	S12418840	Traveling	P22	EBIRD_PNW	90	7.242		1	1		0	1	0		Centerville CBC count circle area	
URN:CornellLabOfOrnithology:EBIRD:OBS174348456	2021-03-25 08:08:39.270843	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					Canada	CA	Northwest Territories	CA-NT	Fort Smith	CA-NT-FS	CA-NT_086				Yellowknife	L168436	T	62.4535000	-114.3512700	2012-12-30	11:05:00	obsr311039	S12418980	Traveling	P22	EBIRD_CAN	70	11.000		2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS154143423	2021-03-18 19:48:22.066196	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					Canada	CA	Quebec	CA-QC	Maria-Chapdelaine	CA-QC-MC		8			PRESOLU2012 Lac des Paques	L1553510	P	50.2707020	-71.5117481	2012-05-21	09:30:00	obsr281306	S10829202	Traveling	P22	EBIRD	120	8.000		3	1	G485809	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS86206718	2016-01-28 14:02:25	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					Canada	CA	British Columbia	CA-BC	Kitimat-Stikine	CA-BC-KS		4			Pritchard Creek	L811013	P	57.7234944	-131.5135574	2010-02-23	08:00:00	obsr200825	S6038856	Stationary	P21	EBIRD	30			1	1		0	1	0		feeder and yard	
URN:CornellLabOfOrnithology:EBIRD:OBS1530112837	2022-10-01 17:21:47.594113	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					Canada	CA	Quebec	CA-QC	Les Etchemins	CA-QC-ET		14			Saint-Prosper	L21080491	P	46.2166700	-70.4833300	2011-04-06	11:00:00	obsr3413581	S119790509	Stationary	P21	EBIRD	15			1	1		0	1	0		Feuillet d'EPOQ no 642322. Observateur : Claude Tremblay.	Adulte, male, femelle
URN:CornellLabOfOrnithology:EBIRD:OBS94544237	2015-07-06 23:50:38	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					United States	US	Vermont	US-VT	Essex	US-VT-009	US-VT_1780	14			Moose Bog, Wenlock WMA	L207476	H	44.7640085	-71.7394073	2010-06-13	11:30:00	obsr181113	S6582252	Stationary	P21	EBIRD	35			5	1	G176295	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS108726060	2012-10-14 14:21:15	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					Canada	CA	British Columbia	CA-BC	Fraser Valley	CA-BC-FV		5			Hemlock Valley	L1095282	H	49.3775672	-121.9309902	2011-02-13	09:42:00	obsr120359	S7635144	Traveling	P22	EBIRD	30	4.828		2	1	G231284	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS173174226	2021-03-18 16:51:41.780184	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					Canada	CA	Ontario	CA-ON	Cochrane	CA-ON-CO	CA-ON_157	7			Longridge Point	L1771002	H	51.7989420	-80.6920400	2012-08-15	10:53:00	obsr86363	S12328419	Area	P23	EBIRD	50		99.9978	6	1	G505562	0	1	0		Western James Bay Shorebird Project. Partners: Royal Ontario Museum, Ontario Ministry of Natural Resources, Canadian Wildlife Service, Bird Studies Canada.	
URN:CornellLabOfOrnithology:EBIRD:OBS107548152	2023-05-05 16:49:26.188465	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					Canada	CA	Newfoundland and Labrador	CA-NL	Labrador-Happy Valley-Goose Bay	CA-NL-TE		8			Backyard	L750166	P	53.3153391	-60.3823185	2011-02-06	09:00:00	obsr191077	S7559775	Stationary	P21	EBIRD_CAN	30			2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS102228309	2022-10-14 10:42:14.159053	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					Canada	CA	Manitoba	CA-MB	Eastern Manitoba - Eastman	CA-MB-ON		12			Agassiz PF--Lewis & Old 15 Rd.	L1881867	H	49.8701339	-96.0662767	2010-02-21	09:00:00	obsr97203	S7174185	Traveling	P22	EBIRD_CAN	30	20.000		2	0		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS94985934	2015-05-26 15:55:17	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Montana	US-MT	Glacier	US-MT-035	US-MT_2954	10			Glacier NP--Two Medicine	L581993	H	48.4870534	-113.3675571	2010-06-29	08:20:00	obsr34033	S6618594	Traveling	P22	EBIRD	20	4.023		5	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS81618872	2022-01-12 18:14:50.403512	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				6					United States	US	New York	US-NY	Franklin	US-NY-033		14			Bloomingdale Bog Trail	L212481	H	44.4128015	-74.1217150	2010-01-16	10:00:00	obsr111208	S5765812	Traveling	P22	EBIRD	60	2.414		9	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS85595744	2014-08-02 16:31:31	20680	issf	avibase-A3EA5B66	Canada Jay	Perisoreus canadensis	Canada Jay (Rocky Mts.)	Perisoreus canadensis capitalis/bicolor		3					United States	US	Colorado	US-CO	Summit	US-CO-117		16			Keystone Ski Resort North Peak	L688550	P	39.5681171	-105.9418488	2010-02-17	11:00:00	obsr26632	S6000492	Stationary	P21	EBIRD	10			1	1		0	1	0		Flock of Rosy-Finches at top of Keystone ski area.  Estimated the flock at ~25 with 2 Gray-crowned Rosy-Finches including one nice Hepburn''s race.  The balance were Brown-capped R-F''s.	
URN:CornellLabOfOrnithology:EBIRD:OBS93836252	2014-10-06 20:32:32	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				5					Canada	CA	Newfoundland and Labrador	CA-NL	Labrador-Happy Valley-Goose Bay	CA-NL-TE		8			Happy Valley-Goose Bay	L748661	P	53.3357934	-60.4031754	2010-06-11	06:00:00	obsr191077	S6529525	Traveling	P22	EBIRD	90	6.000		2	1	G175608	0	1	0		Birding with Tony Chubbs.	
URN:CornellLabOfOrnithology:EBIRD:OBS655752067	2018-09-09 20:59:20	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				5					Canada	CA	Quebec	CA-QC	Maria-Chapdelaine	CA-QC-MC		8			Peribonka	L7911368	P	48.7666700	-72.0500000	2012-06-18	07:45:00	obsr281306	S48404967	Historical	P62	EBIRD_QC	60			2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS268809546	2014-08-23 19:33:21	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1				Unknown Sex, Adult (1)	United States	US	Washington	US-WA	Chelan	US-WA-007		9			North Fork Trailhead	L3051510	P	48.0061049	-120.5759811	2012-05-29	11:25:00	obsr119031	S19553460	Traveling	P22	EBIRD	50	2.414		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS147468022	2021-03-25 17:19:48.524981	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Colorado	US-CO	Gunnison	US-CO-051		16			Crested Butte (town)	L510089	H	38.8678642	-106.9842517	2012-04-07	08:20:00	obsr190833	S10384530	Traveling	P22	EBIRD	120	40.234		11	1	G391142	1	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS162620269	2021-04-01 03:28:23.089647	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Colorado	US-CO	Eagle	US-CO-037		16			Eagle River	L1675886	P	39.6267073	-106.5224301	2012-09-02	08:35:00	obsr189240	S11496881	Traveling	P22	EBIRD	65	1.609		2	1	G458493	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS118650207	2018-08-04 13:12:42	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				4					United States	US	New York	US-NY	Hamilton	US-NY-041		14			Brandreth Lake	L1048690	P	43.9322736	-74.7137133	2011-05-14	11:30:00	obsr237852	S8255468	Traveling	P22	EBIRD	30	0.483		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1824869121	2023-09-11 20:29:09.421393	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Oregon	US-OR	Lane	US-OR-039		5			PA003	L26939517	P	44.2282000	-122.2017000	2012-06-05	06:05:00	obsr4381432	S149672596	Stationary	P21	EBIRD_PNW	10			1	1		0	1	0		Observer IEK data provided by HJ Andrews Experimental Forest+ funded by NSF LTER Program (DEB 2025755)+ USFS+ Oregon State Univ.	
URN:CornellLabOfOrnithology:EBIRD:OBS127229796	2011-10-02 19:29:50	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					United States	US	Washington	US-WA	Chelan	US-WA-007		9			#2b East Fish Lake	L561858	P	47.8370118	-120.6858444	2011-10-02	10:30:00	obsr150156	S8889026	Traveling	P22	EBIRD	30	0.402		3	1	G300943	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS262655452	2014-07-06 21:16:49	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					Canada	CA	Manitoba	CA-MB	Churchill and Northern Manitoba	CA-MB-EE		7			atlas square: 15WB68 ( No. 507852)	L1261015	P	55.8452742	-91.9993864	2011-07-04	08:22:00	obsr121883	S19013529	Stationary	P21	EBIRD	5			1	1		0	1	0		Manitoba Breeding Bird Atlas Point Count	
URN:CornellLabOfOrnithology:EBIRD:OBS767295488	2019-05-27 18:35:26	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					Canada	CA	Manitoba	CA-MB	Churchill and Northern Manitoba	CA-MB-EE		7			atlas square: 14MM54 ( No. 513132)	L9357960	P	59.9554482	-99.8524399	2012-07-06	08:51:00	obsr540170	S56812511	Stationary	P21	EBIRD_CAN	5			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS543091197	2017-10-20 16:29:38	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					Canada	CA	Quebec	CA-QC	Antoine-Labelle	CA-QC-AL		12			Lac de la Pitchoff	L6364238	P	46.8833300	-75.2000000	2011-01-23	09:30:00	obsr365238	S40032538	Historical	P62	EBIRD_QC	30			7	1		0	1	0		Feuillet d'EPOQ no 893626. Observateurs : Daniel Toussaint, Real Bisson, Colette Blanchette, Louise Chenier, Donald Dallaire, Rodolphe Dubois, Jacques Savard.	
URN:CornellLabOfOrnithology:EBIRD:OBS125340915	2018-08-06 16:49:26	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				4					Canada	CA	Ontario	CA-ON	Cochrane	CA-ON-CO		7			Moosonee: hydro substations	L1265189	P	51.1964501	-80.7253075	2011-08-29	11:30:00	obsr229717	S8750103	Traveling	P22	EBIRD	60	3.219		2	0		1	1	0		with Alan Wormington	
URN:CornellLabOfOrnithology:EBIRD:OBS121232529	2022-07-02 13:11:59.318911	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1	CF	C4	CF		United States	US	Maine	US-ME	Aroostook	US-ME-003		14			Square Lake Rd. Area	L1203290	P	47.0902281	-68.3651733	2011-06-18	09:00:00	obsr26632	S8432738	Traveling	P22	EBIRD	90	9.656		3	1	G273659	0	1	0		Birding with Joe S & Jim S	
URN:CornellLabOfOrnithology:EBIRD:OBS145045064	2021-08-10 14:50:19.635849	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				6					Canada	CA	Quebec	CA-QC	Le Granit	CA-QC-GR		14			PN du Mt-Megantic (SVP choisir des endroits plus precis)	L767548	H	45.4262267	-71.1255741	2012-03-10	11:00:00	obsr266170	S10214420	Traveling	P22	EBIRD	60	15.000		5	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS159471411	2013-11-13 15:12:44	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					Canada	CA	Manitoba	CA-MB	Thompson and North Central	CA-MB-TY		8			atlas square: 14PE13 ( No. 512527)	L1635595	P	53.5844269	-97.3269119	2012-06-21	08:00:00	obsr121883	S11212505	Stationary	P21	EBIRD	5			1	1		0	1	0		Manitoba Breeding Bird Atlas Point Count	
URN:CornellLabOfOrnithology:EBIRD:OBS542720088	2022-04-19 12:00:10.626933	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					Canada	CA	Quebec	CA-QC	Abitibi-Ouest	CA-QC-AO		8			Authier-Nord	L3377145	P	48.8354325	-78.8621807	2012-10-10	09:00:00	obsr498104	S40004315	Historical	P62	EBIRD	120			1	1		0	1	0		Feuillet d'EPOQ no 1515022. Observateur : Jonathan Gagnon.	
URN:CornellLabOfOrnithology:EBIRD:OBS302248832	2016-08-01 13:25:04	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					Canada	CA	Alberta	CA-AB	Slave Lake	CA-AB-SN		6			RE01101	L3473976	P	56.1146330	-113.6203450	2012-06-21	06:14:00	obsr604408	S22278367	Stationary	P21	EBIRD	10			1	1		0	1	0		Google--joint oil sands monitoring landbirds--for background info and link to more detailed data	
URN:CornellLabOfOrnithology:EBIRD:OBS105079268	2015-11-17 10:58:39	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					Canada	CA	Nova Scotia	CA-NS	Cumberland	CA-NS-CU		14			Village of Apple River	L1025056	H	45.4612143	-64.7858834	2010-12-29	09:00:00	obsr233209	S7387935	Traveling	P22	EBIRD_CAN	60	3.219		2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS154765256	2013-11-13 15:09:42	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					Canada	CA	Manitoba	CA-MB	Thompson and North Central	CA-MB-TY		8			atlas square: 14NG49 - point  No. 10	L1561193	P	55.9041138	-98.2654114	2011-06-10	06:28:00	obsr322988	S10869825	Stationary	P21	EBIRD_CAN	5			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS120762674	2011-06-16 18:49:21	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					Canada	CA	Yukon Territory	CA-YT	Yukon	CA-YT-YT		4			Ethel Lake BBS - Stops 36 to 40	L1190442	P	63.3274816	-136.4141464	2011-06-08	06:00:00	obsr90363	S8395609	Traveling	P22	EBIRD_CAN	20	4.000		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS226254376	2021-03-31 17:09:33.524559	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					Canada	CA	New Brunswick	CA-NB	Northumberland	CA-NB-NO		14			Miramichi - Newcastle	L2565309	P	46.9988881	-65.5678225	2011-02-20	11:45:00	obsr221077	S16400432	Traveling	P22	EBIRD	10	2.000		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS151479701	2013-02-11 22:45:54	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	South Dakota	US-SD	Lawrence	US-SD-081		17			US-SD-Lead County Road 196	L1527356	P	44.2570370	-103.8305150	2012-05-06	07:32:00	obsr272867	S10655957	Traveling	P22	EBIRD	61	1.127		4	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.4.2	
URN:CornellLabOfOrnithology:EBIRD:OBS725174180	2021-02-17 11:03:18.864932	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				3					Canada	CA	Quebec	CA-QC	La Matapedia	CA-QC-MP		14			PR de la Seigneurie-du-Lac-Matapedia--Camp Sable Chaud	L8916727	H	48.5239037	-67.4502567	2011-03-03	09:15:00	obsr188261	S53900826	Stationary	P21	EBIRD_QC	105			1	1		0	1	0		Feuillet d'EPOQ no 146892. Observateur : Ronald Lang.	A chacune de mes visites, je mets sur un plateau improvise un peu de mais rond pour les Geais bleus. Aujourd'hui, je remarque pour la premiere fois que l'un des mesangeais prend plusieurs grains de mais qu'il avale. Il est par la suite alle se percher et y est reste quelques minutes avant de venir chercher des petits morceaux de suif sur la neige.
URN:CornellLabOfOrnithology:EBIRD:OBS367426570	2016-01-20 12:23:38	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Washington	US-WA	Clallam	US-WA-009		5			BBS RT 89-53 Stop 29	L4176869	P	48.0453452	-123.4468670	2010-06-19	07:37:00	obsr626086	S27018219	Stationary	P21	EBIRD	3			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS95554887	2021-08-19 11:02:47.098927	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				X					United States	US	Alaska	US-AK	Kenai Peninsula Borough	US-AK-122		4			Homer-Baycrest Trail	L961309	P	59.6595689	-151.6241384	2010-05-08	07:30:00	obsr193418	S6663098	Traveling	P22	EBIRD	80	3.219		10	1	G183139	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS100451018	2018-08-05 12:41:14	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					Canada	CA	Yukon Territory	CA-YT	Yukon	CA-YT-YT		4			Whitehorse--Schwatka Lake	L597013	H	60.6869644	-135.0302124	2010-10-26	09:25:00	obsr135493	S7035887	Stationary	P21	EBIRD_CAN	20			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS817599469	2020-04-23 17:00:49	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				4					Canada	CA	Yukon Territory	CA-YT	Yukon	CA-YT-YT		4			Yukon--CWS Roadside Survey Wetland No. 21	L10043050	H	61.9652144	-140.4271479	2010-05-20	09:25:00	obsr1192408	S60699738	Stationary	P21	EBIRD	8			1	1		0	1	0		Observer: Pam Sinclair; 20May: calm; 4-16 deg C; partly cloudy; Includes initial 3 minutes, then 30-second Rusty Blackbird playback followed by minimum 2.5 minute listening period; Wetland ice cover: 0%	with 2 juv; Breeding Code: FL Recently Fledged young (Confirmed)
URN:CornellLabOfOrnithology:EBIRD:OBS96896010	2020-06-29 16:26:58	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					United States	US	Minnesota	US-MN	St. Louis	US-MN-137	US-MN_2906	12			Sax-Zim Bog--Owl Ave, 1.0 mi N of Correction Line Rd.	L661667	H	47.1236732	-92.7267551	2010-06-16	09:00:00	obsr158761	S6766252	Traveling	P22	EBIRD	60	1.609		12	0		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS372634196	2016-02-11 22:40:00	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				2					Canada	CA	British Columbia	CA-BC	Peace River	CA-BC-PC		6			Mile 185 Road (10EJ07-1)	L4239817	P	57.5329700	-122.8363310	2011-06-15	07:23:00	obsr501041	S27439609	Stationary	P21	EBIRD	5			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS158410562	2012-07-10 10:51:42	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Oregon	US-OR	Lane	US-OR-039		5			Creswell House	L1123211	P	43.8948966	-122.9290871	2012-07-08	10:00:00	obsr236430	S11127018	Traveling	P22	EBIRD	30	0.805		1	1		0	1	0			calling below the orchard
URN:CornellLabOfOrnithology:EBIRD:OBS122779279	2014-11-18 09:31:19	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				5					United States	US	Washington	US-WA	Grays Harbor	US-WA-027		5			Capitol Forest, D-1000 (GHC)	L1231287	P	46.9279267	-123.2015848	2011-07-16	07:50:00	obsr189231	S8557614	Traveling	P22	EBIRD	36	7.242		2	1	G278591	0	1	0		D-Line Rd to Hwy 12	
URN:CornellLabOfOrnithology:EBIRD:OBS159680086	2021-06-17 15:41:49.475709	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Wisconsin	US-WI	Forest	US-WI-041	US-WI_3688	12			Sheltered Valley/Pine River Rd./FR 2182 (Forest Co.)	L283750	H	45.8177975	-88.9614511	2012-07-28	07:00:00	obsr193259	S11228322	Traveling	P22	EBIRD	120	16.093		1	1		0	1	1			Seen near Pine River Rd Bridge
URN:CornellLabOfOrnithology:EBIRD:OBS736472534	2019-04-10 10:26:28	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				3					United States	US	Washington	US-WA	Okanogan	US-WA-047		10			Okanogan Highlands--Havillah Sno Park	L344719	H	48.8156487	-119.2092988	2010-01-31	10:50:00	obsr142028	S5850958	Traveling	P22	EBIRD	35	3.219		5	1	G144144	1	1	0		With Tayler Brooks, Ryan Merrill, Ryan Shaw and Charlie Wright.	
URN:CornellLabOfOrnithology:EBIRD:OBS302247351	2016-08-01 13:25:44	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					Canada	CA	Alberta	CA-AB	Slave Lake	CA-AB-SN		6			PR02381	L3474367	P	56.7092110	-115.1580710	2012-06-14	08:24:00	obsr604408	S22278176	Stationary	P21	EBIRD	10			1	1		0	1	0		Google--joint oil sands monitoring landbirds--for background info and link to more detailed data	
URN:CornellLabOfOrnithology:EBIRD:OBS98940835	2010-09-27 17:01:35	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				5					United States	US	Washington	US-WA	Chelan	US-WA-007		9			Rainy Lake Trail	L1000275	P	48.5088715	-120.7339954	2010-09-23	11:15:00	obsr115210	S6927044	Traveling	P22	EBIRD	75	1.287		1	1		0	1	0		Birds listed along National Park trail to lake.	Single group in parking area.
URN:CornellLabOfOrnithology:EBIRD:OBS141420319	2021-04-01 20:40:14.433079	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				3					United States	US	Washington	US-WA	Okanogan	US-WA-047		9			Havillah Road just North of Fancher Road	L1104239	P	48.7517749	-119.3377876	2012-02-18	11:45:00	obsr301985	S9956511	Traveling	P22	EBIRD	30	9.656		20	1	G359247	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS94171723	2013-05-13 12:38:15	20674	species	avibase-69A6E32F	Canada Jay	Perisoreus canadensis				1					United States	US	Maine	US-ME	Somerset	US-ME-025		14			Black Brook Flowage	L934552	H	45.2310043	-70.1637661	2010-06-17	07:45:00	obsr134364	S6555534	Traveling	P22	EBIRD	55	1.207		1	1		0	1	0		Light rain; 54F; nil wind.  Walked in from Bowtown Rd.  Soon flushed a snipe, weasel, and a large Moose at close quarters.  Don''t know who was more startled, me or moose.  This trail is incredibly birdy.  Wonder what it would be like in nice weather?  Like walking thru a veg tunnel, until arrive at beautiful deadwater of Black Brook.  Might be worth dragging kayak all the way in and drifting edge of the pond.  Inability to see Cape May was aggrevating.  Altho'' did not have camera because of rain.  Must hit this area again and again.	seen trickling away thru the pines. Silent
URN:CornellLabOfOrnithology:EBIRD:OBS101852670	2020-03-04 12:46:39	20680	issf	avibase-A3EA5B66	Canada Jay	Perisoreus canadensis	Canada Jay (Rocky Mts.)	Perisoreus canadensis capitalis/bicolor		3					United States	US	Colorado	US-CO	Jackson	US-CO-057		16			Gould (Jackson, CO)	L518535	P	40.5251603	-106.0301203	2010-11-11	07:20:00	obsr221104	S7141934	Stationary	P21	EBIRD	20			2	1	G205731	0	1	0		Other Observers: Nick Komar	
