LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS
2017-06-05 12:06:33	Singapore	SG	Singapore	SG-							Seletar Dam	L1403154	H	1.423116	103.8629908	2012-10-20	18:30:00	obs304258	S26040046	Stationary	P21	EBIRD	15			3	1	G2469956	
2017-06-05 12:09:26	Singapore	SG	Singapore	SG-							Dairy Farm Nature Park	L3914189	H	1.3623694	103.7734759	2012-10-21	16:45:00	obs304258	S26040460	Stationary	P21	EBIRD	5			3	1	G2469969	
2017-06-07 10:18:40	Singapore	SG	Singapore	SG-							Lorong Halus Wetland	L3901781	H	1.3957264	103.9257288	2012-10-06	12:00:00	obs304258	S26040634	Traveling	P22	EBIRD	60	1		2	1	G2473613	
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Bukit Panjang, 2G Jalan Asas	L3600631	P	1.35679	103.77151	2012-04-15	17:30:00	obs618985	S23132759	Stationary	P21	EBIRD	120			1	1		Submitted from  BirdLog World for Android v1.9.7
2017-05-27 09:21:25	Singapore	SG	Singapore	SG-							Changi	L1122092	H	1.3618	103.9717	2012-08-01	16:00:00	obs643773	S29371771	Stationary	P21	EBIRD	20			4	1	G1731477	
2017-06-07 10:18:47	Singapore	SG	Singapore	SG-							Pasir Ris Park	L1459790	H	1.3802885	103.9441462	2012-10-06	10:00:00	obs304258	S26040605	Traveling	P22	EBIRD	90	2		2	1	G2473615	
2017-05-27 07:24:05	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-09-29	10:30:00	obs304258	S26126932	Traveling	P22	EBIRD	120	3		2	1		At SBWR, we met Jimmy and Gerard, and saw 12 species of waders altogether. The Main Hide was pretty disappointing with just the usual common waders. Then came the rain, which dampened the mood even more. Fortunately, Hide 2D & E offered the less common waders - Red-necked Stints, Terek & Broad-billed Sandpipers at 2D; Greater Sand Plover at 2E.
2017-06-21 09:26:44	Singapore	SG	Singapore	SG-							Changi Cove and Grasslands	L1459795	H	1.3534911	104.02246	2012-10-21	13:10:00	obs304258	S26040373	Traveling	P22	EBIRD	60	5		3	1	G2469965	
2017-06-05 12:07:06	Singapore	SG	Singapore	SG-							Bidadari	L3345783	H	1.3414326	103.8741338	2012-10-21	08:30:00	obs304258	S26040215	Traveling	P22	EBIRD	60	2		3	1	G2469960	
2017-10-19 09:47:33	Singapore	SG	Singapore	SG-							Central Catchment Nature Reserve	L1073968	H	1.354864	103.7969908	2012-10-21	06:00:00	obs304258	S26040189	Traveling	P22	EBIRD	120	3		3	1	G2469959	
2017-06-05 14:12:45	Singapore	SG	Singapore	SG-							Goldhill Ave	L4047343	P	1.3226407	103.8327527	2012-08-20	10:00:00	obs304258	S26127140	Stationary	P21	EBIRD	60			3	1	G2470216	In the morning, Con, Danny and I went to Goldhill Ave.
2018-02-27 08:36:12	Singapore	SG	Singapore	SG-							Changi Village	L6001655	H	1.3912086	103.9865988	2012-10-21	12:15:00	obs304258	S26040311	Stationary	P21	EBIRD	15			3	1	G2469963	
2017-06-05 12:07:13	Singapore	SG	Singapore	SG-							Lorong Halus Wetland	L3901781	H	1.3957264	103.9257288	2012-10-21	10:00:00	obs304258	S26040266	Traveling	P22	EBIRD	60	1		3	1	G2469961	
2017-06-05 12:06:40	Singapore	SG	Singapore	SG-							Pulau Punggol	L3901631	H	1.4237846	103.885088	2012-10-20	18:45:00	obs304258	S26040061	Traveling	P22	EBIRD	15	1		3	1	G2469957	
2017-06-05 12:06:48	Singapore	SG	Singapore	SG-							Lower Peirce Reservoir Park	L948606	H	1.3706712	103.8262081	2012-10-20	19:00:00	obs304258	S26040084	Traveling	P22	EBIRD	15	1		3	1	G2469958	
2018-04-15 11:23:58	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve - East inc. Kranji Nature Trail	L5286543	H	1.4465524	103.7321001	2012-03-02		obs206950	S40898907	Historical	P62	EBIRD				2	1	G2769059	Historical record
2018-04-15 11:23:58	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-03-01		obs266240	S40895801	Historical	P62	EBIRD				2	1	G2768768	Historical records
2015-04-29 20:38:50	Singapore	SG	Singapore	SG-							Jurong East, 1 Chinese Garden Road	L3600754	P	1.3387	103.73052	2012-11-04	07:30:00	obs618985	S23133596	Stationary	P21	EBIRD	150			1	1		Submitted from  BirdLog World for Android v1.9.7
2015-04-29 20:17:48	Singapore	SG	Singapore	SG-							Lim Chu Kang, 90 Lim Chu Kang Lane 6F	L3600702	P	1.44675	103.725	2012-06-23	16:00:00	obs618985	S23133185	Stationary	P21	EBIRD	120			1	1		Submitted from  BirdLog World for Android v1.9.7
2018-04-15 11:23:58	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve - East inc. Kranji Nature Trail	L5286543	H	1.4465524	103.7321001	2012-03-02		obs266240	S40896409	Historical	P62	EBIRD				2	1	G2769059	Historical record
2018-04-15 11:23:58	Singapore	SG	Singapore	SG-							Tanglin Hill	L6532684	P	1.3021433	103.8161847	2012-03-01		obs266240	S40897267	Historical	P62	EBIRD				2	1	G2769178	Historical list
2018-04-15 11:23:58	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-03-01		obs206950	S40896675	Historical	P62	EBIRD				2	1	G2768768	Historical records
2018-04-15 11:23:58	Singapore	SG	Singapore	SG-							Tanglin Hill	L6532684	P	1.3021433	103.8161847	2012-03-01		obs206950	S40898904	Historical	P62	EBIRD				2	1	G2769178	Historical list
2017-07-08 02:23:16	Singapore	SG	Singapore	SG-							Nanyang Technological University including National Institute of Education	L1479678	H	1.3483615	103.6831284	2012-04-12	18:10:00	obs205759	S10423379	Traveling	P22	EBIRD_CAN	15	.5		1	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--Jalan Bahar in front of shool	L1382708	P	1.3519106	103.7021862	2012-04-01	18:30:00	obs205759	S10319972	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:05	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-14	17:25:00	obs205759	S10441444	Incidental	P20	EBIRD_CAN				1	1		
2012-04-03 02:05:08	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-03	14:05:00	obs205759	S10340342	Incidental	P20	EBIRD				1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-20	18:40:00	obs205759	S10494779	Traveling	P22	EBIRD_CAN	10	.2		1	1		
2017-10-19 12:47:06	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-26	17:15:00	obs205759	S10548479	Incidental	P20	EBIRD_CAN				1	1		
2017-07-08 02:23:16	Singapore	SG	Singapore	SG-							Nanyang Technological University including National Institute of Education	L1479678	H	1.3483615	103.6831284	2012-04-20	18:50:00	obs205759	S10494786	Traveling	P22	EBIRD_CAN	20	.3		1	1		
2017-05-27 10:35:21	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-04-04	08:39:00	obs2417	S10410141	Traveling	P22	EBIRD	120	1.609		2	1		Birding with Kim Seng Lim.  Second stop at reserve along the Sungei Buloh River.  Mudflats, river, mangrove habitat.
2017-10-19 12:47:04	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-01	09:30:00	obs205759	S10317834	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:21	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-12	12:30:00	obs205759	S10422562	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-02	11:45:00	obs205759	S10329921	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-18	11:45:00	obs205759	S10478469	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-28	11:20:00	obs205759	S10284045	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:06	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-21	17:55:00	obs205759	S10503410	Incidental	P20	EBIRD_CAN				1	1		
2012-04-17 08:20:54	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-17	19:55:00	obs205759	S10471213	Traveling	P22	EBIRD_CAN	20	.2		1	1		
2017-05-27 10:35:20	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-14	10:50:00	obs205759	S10440729	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:05	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-04-14	11:15:00	obs205759	S10440917	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:31:26	Singapore	SG	Singapore	SG-							MacRitchie Reservoir Park	L1203001	H	1.3416843	103.8324308	2012-05-28	09:53:00	obs39443	S10920563	Traveling	P22	EBIRD	240	6.437		1	1		Walking the lakeshore boardwalk.
2018-08-06 13:22:06	Singapore	SG	Singapore	SG-							Neo Tiew Lane 2	L3903121	P	1.4183628	103.7229189	2012-10-21	15:15:00	obs921228	S37447961	Traveling	P22	EBIRD	60	1		3	1	G2469968	
2018-08-06 13:22:06	Singapore	SG	Singapore	SG-							Neo Tiew Lane 2	L3903121	P	1.4183628	103.7229189	2012-10-21	15:15:00	obs559055	S37402427	Traveling	P22	EBIRD	60	1		3	1	G2469968	
2017-06-05 12:06:26	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-10-20	17:00:00	obs559055	S37402358	Stationary	P21	EBIRD	60			3	1	G2469955	Singapore Bird Race 20-21 Oct 2012 5pm - 5pm. Danny, JS and I formed Team Drongos to participate in this year's bird race.
2017-06-05 12:07:21	Singapore	SG	Singapore	SG-							Pasir Ris Park	L1459790	H	1.3802885	103.9441462	2012-10-21	11:30:00	obs559055	S37402389	Traveling	P22	EBIRD	30	1		3	1	G2469962	
2017-06-05 11:55:17	Singapore	SG	Singapore	SG-							Singapore Straits	L1495902	H	1.2867599	103.993753	2012-09-15	06:30:00	obs559055	S37402111	Traveling	P22	EBIRD	360	20		10	1	G2469935	Left Sentosa Cove, traveled east and back. http://singaporebirders.blogspot.com/2012/09/singapore-strait-imbiah-15sep12.html
2017-06-05 14:12:35	Singapore	SG	Singapore	SG-							Singapore Straits	L1495902	H	1.2867599	103.993753	2012-09-15	06:30:00	obs524811	S37405188	Traveling	P22	EBIRD	360	20		10	1	G2469935	Left Sentosa Cove, traveled east and back. http://singaporebirders.blogspot.com/2012/09/singapore-strait-imbiah-15sep12.html
2017-06-21 09:26:44	Singapore	SG	Singapore	SG-							Changi Cove and Grasslands	L1459795	H	1.3534911	104.02246	2012-10-21	13:10:00	obs559055	S37402399	Traveling	P22	EBIRD	60	5		3	1	G2469965	
2017-06-21 09:26:44	Singapore	SG	Singapore	SG-							Changi Cove and Grasslands	L1459795	H	1.3534911	104.02246	2012-11-24	07:00:00	obs559055	S37402483	Traveling	P22	EBIRD	180	10		4	1	G2469973	Danny Lau, Lau JS, Yamane Yoshio and I
2017-06-05 14:12:20	Singapore	SG	Singapore	SG-							Singapore Straits	L1495902	H	1.2867599	103.993753	2012-10-13	06:30:00	obs524811	S37405178	Traveling	P22	EBIRD	360	20		8	1	G2470208	Left Sentosa Cove, traveled east and back. http://singaporebirders.blogspot.com/2012/10/singapore-strait-13oct12.html
2017-06-05 12:07:13	Singapore	SG	Singapore	SG-							Lorong Halus Wetland	L3901781	H	1.3957264	103.9257288	2012-10-21	10:00:00	obs559055	S37402385	Traveling	P22	EBIRD	60	1		3	1	G2469961	
2017-06-21 09:26:44	Singapore	SG	Singapore	SG-							Changi Cove and Grasslands	L1459795	H	1.3534911	104.02246	2012-10-06	07:00:00	obs921228	S37447994	Traveling	P22	EBIRD	180	8		2	1	G2473614	
2017-07-24 04:52:25	Singapore	SG	Singapore	SG-							Goldhill Ave	L4047343	P	1.3226407	103.8327527	2012-08-20	10:00:00	obs524811	S37405196	Stationary	P21	EBIRD	60			3	1	G2470216	In the morning, Con, Danny and I went to Goldhill Ave.
2018-02-27 08:49:47	Singapore	SG	Singapore	SG-							Kranji Sanctuary Golf Course	L6020593	H	1.4248333	103.7280983	2012-10-21	15:00:00	obs559055	S37402403	Stationary	P21	EBIRD	5			3	1	G2469967	
2017-06-05 14:12:48	Singapore	SG	Singapore	SG-							Nee Soon Swamp	L3999630	P	1.3812468	103.8115096	2012-08-20	07:00:00	obs524811	S37405202	Traveling	P22	EBIRD	150	2		3	1	G2470218	In the morning, Con, Danny and I went to Nee Soon Swamp.
2017-06-07 10:17:14	Singapore	SG	Singapore	SG-							Dairy Farm Nature Park	L3914189	H	1.3623694	103.7734759	2012-10-21	16:45:00	obs921228	S37447959	Stationary	P21	EBIRD	5			3	1	G2469969	
2017-06-07 10:20:39	Singapore	SG	Singapore	SG-							Goldhill Ave	L4047343	P	1.3226407	103.8327527	2012-08-20	10:00:00	obs921228	S37448051	Stationary	P21	EBIRD	60			3	1	G2470216	In the morning, Con, Danny and I went to Goldhill Ave.
2017-06-05 12:09:26	Singapore	SG	Singapore	SG-							Dairy Farm Nature Park	L3914189	H	1.3623694	103.7734759	2012-10-21	16:45:00	obs559055	S37402430	Stationary	P21	EBIRD	5			3	1	G2469969	
2017-06-05 12:07:34	Singapore	SG	Singapore	SG-							Changi Beach	L4032865	P	1.3745324	104.0058517	2012-10-21	13:00:00	obs559055	S37402398	Stationary	P21	EBIRD	5			3	1	G2469964	
2018-08-06 13:22:05	Singapore	SG	Singapore	SG-							Neo Tiew Lane 2	L3903121	P	1.4183628	103.7229189	2012-09-29	07:00:00	obs921228	S37448000	Traveling	P22	EBIRD	180	2		2	1	G2473617	Today, Danny and I went to Neo Tiew Lane 2 and Sungei Buloh.----We started at NTL2 and saw several migrants: e.g. Black-browed Reed Warbler, Grey Wagtails, Yellow-rumped Flycatcher, Common Kingfishers, as well as some notable residents: e.g. Grey-headed Fish Eagle, Purple Swamphens, Common Moorhens, Plaintive Cuckoo. However, there were no terns at all. We were sorry to see a decomposed nightjar along the track.
2017-06-05 12:06:33	Singapore	SG	Singapore	SG-							Seletar Dam	L1403154	H	1.423116	103.8629908	2012-10-20	18:30:00	obs559055	S37402360	Stationary	P21	EBIRD	15			3	1	G2469956	
2017-06-21 09:26:44	Singapore	SG	Singapore	SG-							Changi Cove and Grasslands	L1459795	H	1.3534911	104.02246	2012-11-24	07:00:00	obs921228	S37447948	Traveling	P22	EBIRD	180	10		4	1	G2469973	Danny Lau, Lau JS, Yamane Yoshio and I
2017-06-07 10:20:19	Singapore	SG	Singapore	SG-							Singapore Straits	L1495902	H	1.2867599	103.993753	2012-09-15	06:30:00	obs921228	S37448038	Traveling	P22	EBIRD	360	20		10	1	G2469935	Left Sentosa Cove, traveled east and back. http://singaporebirders.blogspot.com/2012/09/singapore-strait-imbiah-15sep12.html
2017-06-07 10:22:10	Singapore	SG	Singapore	SG-							Singapore Straits	L1495902	H	1.2867599	103.993753	2012-05-05	06:30:00	obs921228	S37448111	Traveling	P22	EBIRD	360	20		9	1	G2470228	Left Sentosa Cove, traveled east and back. http://singaporebirders.blogspot.com/2012/06/singapore-strait-5may12.html
2017-06-05 12:07:06	Singapore	SG	Singapore	SG-							Bidadari	L3345783	H	1.3414326	103.8741338	2012-10-21	08:30:00	obs559055	S37402380	Traveling	P22	EBIRD	60	2		3	1	G2469960	
2017-10-19 09:47:33	Singapore	SG	Singapore	SG-							Central Catchment Nature Reserve	L1073968	H	1.354864	103.7969908	2012-10-21	06:00:00	obs921228	S37447982	Traveling	P22	EBIRD	120	3		3	1	G2469959	
2017-06-07 10:18:38	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-10-20	17:00:00	obs921228	S37447988	Stationary	P21	EBIRD	60			3	1	G2469955	Singapore Bird Race 20-21 Oct 2012 5pm - 5pm. Danny, JS and I formed Team Drongos to participate in this year's bird race.
2017-06-07 10:18:41	Singapore	SG	Singapore	SG-							Singapore Straits	L1495902	H	1.2867599	103.993753	2012-10-13	06:30:00	obs921228	S37447992	Traveling	P22	EBIRD	360	20		8	1	G2470208	Left Sentosa Cove, traveled east and back. http://singaporebirders.blogspot.com/2012/10/singapore-strait-13oct12.html
2017-06-07 10:20:34	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-08-20	13:00:00	obs921228	S37448048	Traveling	P22	EBIRD	120	2		2	1	G2473628	In the afternoon, Danny and I went to SBWR.
2017-06-21 09:26:44	Singapore	SG	Singapore	SG-							Changi Cove and Grasslands	L1459795	H	1.3534911	104.02246	2012-10-21	13:10:00	obs921228	S37447962	Traveling	P22	EBIRD	60	5		3	1	G2469965	
2017-06-07 10:21:14	Singapore	SG	Singapore	SG-							Nee Soon Swamp	L3999630	P	1.3812468	103.8115096	2012-08-20	07:00:00	obs921228	S37448069	Traveling	P22	EBIRD	150	2		3	1	G2470218	In the morning, Con, Danny and I went to Nee Soon Swamp.
2017-06-07 10:18:47	Singapore	SG	Singapore	SG-							Pasir Ris Park	L1459790	H	1.3802885	103.9441462	2012-10-06	10:00:00	obs921228	S37447995	Traveling	P22	EBIRD	90	2		2	1	G2473615	
2017-10-19 09:47:33	Singapore	SG	Singapore	SG-							Central Catchment Nature Reserve	L1073968	H	1.354864	103.7969908	2012-10-21	06:00:00	obs559055	S37402372	Traveling	P22	EBIRD	120	3		3	1	G2469959	
2017-06-07 10:16:54	Singapore	SG	Singapore	SG-							Bidadari	L3345783	H	1.3414326	103.8741338	2012-11-24	11:00:00	obs921228	S37447946	Traveling	P22	EBIRD	90	2		4	1	G2473607	Danny Lau, Yamane Yoshio and I
2017-06-07 10:17:28	Singapore	SG	Singapore	SG-							Changi Beach	L4032865	P	1.3745324	104.0058517	2012-10-21	13:00:00	obs921228	S37447964	Stationary	P21	EBIRD	5			3	1	G2469964	
2017-06-07 10:17:34	Singapore	SG	Singapore	SG-							Pasir Ris Park	L1459790	H	1.3802885	103.9441462	2012-10-21	11:30:00	obs921228	S37447966	Traveling	P22	EBIRD	30	1		3	1	G2469962	
2017-06-07 10:18:38	Singapore	SG	Singapore	SG-							Seletar Dam	L1403154	H	1.423116	103.8629908	2012-10-20	18:30:00	obs921228	S37447987	Stationary	P21	EBIRD	15			3	1	G2469956	
2017-06-05 12:06:40	Singapore	SG	Singapore	SG-							Pulau Punggol	L3901631	H	1.4237846	103.885088	2012-10-20	18:45:00	obs559055	S37402363	Traveling	P22	EBIRD	15	1		3	1	G2469957	
2017-06-05 14:13:34	Singapore	SG	Singapore	SG-							Singapore Straits	L1495902	H	1.2867599	103.993753	2012-05-05	06:30:00	obs524811	S37405228	Traveling	P22	EBIRD	360	20		9	1	G2470228	Left Sentosa Cove, traveled east and back. http://singaporebirders.blogspot.com/2012/06/singapore-strait-5may12.html
2017-06-07 10:17:37	Singapore	SG	Singapore	SG-							Lorong Halus Wetland	L3901781	H	1.3957264	103.9257288	2012-10-21	10:00:00	obs921228	S37447967	Traveling	P22	EBIRD	60	1		3	1	G2469961	
2017-06-07 10:17:38	Singapore	SG	Singapore	SG-							Bidadari	L3345783	H	1.3414326	103.8741338	2012-10-21	08:30:00	obs921228	S37447968	Traveling	P22	EBIRD	60	2		3	1	G2469960	
2017-06-07 10:18:40	Singapore	SG	Singapore	SG-							Lorong Halus Wetland	L3901781	H	1.3957264	103.9257288	2012-10-06	12:00:00	obs921228	S37447989	Traveling	P22	EBIRD	60	1		2	1	G2473613	
2017-06-07 10:18:27	Singapore	SG	Singapore	SG-							Lower Peirce Reservoir Park	L948606	H	1.3706712	103.8262081	2012-10-20	19:00:00	obs921228	S37447985	Traveling	P22	EBIRD	15	1		3	1	G2469958	
2017-07-05 13:16:08	Singapore	SG	Singapore	SG-							Pulau Semakau	L4666622	H	1.2061754	103.7695169	2012-02-02	08:00:00	obs495297	S30049126	Traveling	P22	EBIRD	150	3.219		12	1		NSS trip with Ee Ling
2017-06-05 12:06:48	Singapore	SG	Singapore	SG-							Lower Peirce Reservoir Park	L948606	H	1.3706712	103.8262081	2012-10-20	19:00:00	obs559055	S37402369	Traveling	P22	EBIRD	15	1		3	1	G2469958	
2016-06-02 08:15:26	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-01-29	09:00:00	obs495297	S30037324	Traveling	P22	EBIRD	150	4.828		2	1		
2018-02-27 08:36:13	Singapore	SG	Singapore	SG-							Changi Village	L6001655	H	1.3912086	103.9865988	2012-10-21	12:15:00	obs921228	S37447965	Stationary	P21	EBIRD	15			3	1	G2469963	
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Venus Drive Trails	L4490193	P	1.3599454	103.8243198	2012-06-24	14:00:00	obs495297	S30064216	Traveling	P22	EBIRD	120	3.219		1	1		walk from lakeview to venus by the edge of the forest
2018-02-27 08:36:13	Singapore	SG	Singapore	SG-							Changi Village	L6001655	H	1.3912086	103.9865988	2012-10-21	12:15:00	obs559055	S37402395	Stationary	P21	EBIRD	15			3	1	G2469963	
2018-06-12 08:48:28	Singapore	SG	Singapore	SG-							Singapore	L6771844	H	1.3521	103.8198	2012-06-14		obs1005802	S46494223	Historical	P62	EBIRD	180			1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Lower Peirce Reservoir Park	L948606	H	1.3706712	103.8262081	2012-08-08	17:00:00	obs495297	S30081693	Traveling	P22	EBIRD	90	1.931		2	1		
2018-06-30 11:31:56	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-12-22	06:30:00	obs1128165	S46893579	Traveling	P22	EBIRD	90	1.609		2	1		Many people exercising
2017-10-19 12:47:07	Singapore	SG	Singapore	SG-							Pulau Ubin	L1055540	H	1.4036891	103.9608593	2012-08-01	09:00:00	obs266479	S29393516	Traveling	P22	EBIRD	300	10		4	1	G1733362	
2018-06-30 11:51:28	Singapore	SG	Singapore	SG-							Upper Peirce Reservoir Park	L7643574	P	1.3746612	103.8112307	2012-12-29	15:00:00	obs1128165	S46894139	Traveling	P22	EBIRD	60	1.609		1	1		Starting to rain
2018-06-30 11:29:03	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-12-20	08:00:00	obs1128165	S46893524	Traveling	P22	EBIRD	180	3.219		2	1		
2018-06-30 11:38:29	Singapore	SG	Singapore	SG-							MacRitchie Reservoir Park	L1203001	H	1.3416843	103.8324308	2012-12-26	06:40:00	obs1128165	S46893754	Traveling	P22	EBIRD	130	3.219		2	1		
2018-06-30 11:48:37	Singapore	SG	Singapore	SG-							Bukit Brown	L7647954	P	1.3390394	103.8282332	2012-12-29	08:00:00	obs1128165	S46893974	Traveling	P22	EBIRD	180	3.219		2	1		Discovered this amazing over-grown, neglected, historical cemetery. Some ex-pats and locals see it as informal park. Later built on.
